Site_Code,Location,Date,Latitude,Longitude,nh,no23,din,tss,chl,sio2,tp,sal
MD10,Delta,1988-11-01,38.04381,-121.4188,0.03,0.41,0.44,10,3.24,17,0.14,0.2
MD10,Delta,1988-12-01,38.04381,-121.4188,0.11,0.9,1.01,6,2.16,18,0.27,0.2
MD10,Delta,1989-01-12,38.04381,-121.4188,0.19,1.1,1.29,9,2.78,22,0.38,0.2
MD10,Delta,1989-02-01,38.04381,-121.4188,0.05,0.65,0.7,6,4.63,21,0.2,0.2
MD10,Delta,1989-03-28,38.04381,-121.4188,0.08,0.51,0.59,13,6.64,18,0.19,0.1
MD10,Delta,1989-04-12,38.04381,-121.4188,0.04,0.33,0.37,11,4.48,17,0.13,0.1
MD10,Delta,1989-04-26,38.04381,-121.4188,0.03,0.31,0.34,14,3.4,16,NA,0.1
MD10,Delta,1989-05-11,38.04381,-121.4188,0.02,0.37,0.39,9,3.24,15,0.14,0.1
MD10,Delta,1989-05-25,38.04381,-121.4188,0.005,0.07,0.075,21,36.12,9.7,NA,0.1
MD10,Delta,1989-06-08,38.04381,-121.4188,0.01,0.06,0.07,26,30.72,3.7,0.13,0.1
MD10,Delta,1989-06-26,38.04381,-121.4188,0.03,0.22,0.25,15,4.94,11,NA,0.1
MD10,Delta,1989-07-10,38.04381,-121.4188,0.02,0.19,0.21,11,10.81,14,0.1,0.1
MD10,Delta,1989-07-24,38.04381,-121.4188,0.08,0.18,0.26,13,8.8,16,NA,0.1
MD10,Delta,1989-08-08,38.04381,-121.4188,0.03,0.15,0.18,12,10.34,14,0.12,0.1
MD10,Delta,1989-08-22,38.04381,-121.4188,0.02,0.14,0.16,11,8.8,15,NA,0.1
MD10,Delta,1989-09-05,38.04381,-121.4188,0.02,0.2,0.22,9,9.26,14,0.07,0.1
MD10,Delta,1989-09-20,38.04381,-121.4188,0.01,0.11,0.12,16,17.75,10,NA,0.1
MD10,Delta,1989-10-04,38.04381,-121.4188,0.04,0.27,0.31,11,5.87,12,0.14,0.1
MD10,Delta,1989-10-20,38.04381,-121.4188,0.02,0.35,0.37,8,7.1,14,NA,0.1
MD10,Delta,1989-11-06,38.04381,-121.4188,0.005,0.29,0.295,12,15.9,9.6,0.09,0.1
MD10,Delta,1989-12-05,38.04381,-121.4188,0.09,0.47,0.56,7,15.13,16,0.19,0.1
MD10,Delta,1990-01-16,38.04381,-121.4188,0.04,0.17,0.21,11,23.31,15,0.13,0.1
MD10,Delta,1990-02-20,38.04381,-121.4188,0.17,0.71,0.88,10,11.42,17,0.31,0.2
MD10,Delta,1990-03-19,38.04381,-121.4188,0.09,0.53,0.62,14,18.53,18,0.21,0.1
MD10,Delta,1990-04-04,38.04381,-121.4188,0.02,0.14,0.16,16,29.79,15,0.1,0.1
MD10,Delta,1990-04-16,38.04381,-121.4188,0.02,0.11,0.13,22,18.83,14,0.12,0.1
MD10,Delta,1990-05-01,38.04381,-121.4188,0.005,0.005,0.01,24,39.21,12,0.1,0.1
MD10,Delta,1990-05-29,38.04381,-121.4188,0.02,0.28,0.3,17,11.58,4.7,NA,0.1
MD10,Delta,1990-06-14,38.04381,-121.4188,0.03,0.3,0.33,16,1.7,13,0.15,0.1
MD10,Delta,1990-06-27,38.04381,-121.4188,0.03,0.33,0.36,14,3.24,16,NA,0.1
MD10,Delta,1990-07-12,38.04381,-121.4188,0.03,0.28,0.31,15,4.01,16,0.12,0.1
MD10,Delta,1990-07-26,38.04381,-121.4188,0.03,0.17,0.2,13,4.15,14,NA,0.1
MD10,Delta,1990-08-10,38.04381,-121.4188,0.02,0.14,0.16,9,4.55,14,0.12,0.1
MD10,Delta,1990-08-27,38.04381,-121.4188,0.02,0.15,0.17,10,7.83,15,NA,0.1
MD10,Delta,1990-09-10,38.04381,-121.4188,0.04,0.1,0.14,11,7.75,15,0.1,0.1
MD10,Delta,1990-09-24,38.04381,-121.4188,0.04,0.08,0.12,8,8.07,16,NA,0.1
MD10,Delta,1990-10-23,38.04381,-121.4188,0.005,0.35,0.355,6,8.14,13,0.13,0.2
MD10,Delta,1990-11-08,38.04381,-121.4188,0.04,0.55,0.59,6,1.47,13,NA,0.1
MD10,Delta,1990-12-06,38.04381,-121.4188,0.07,0.65,0.72,3,3.84,15,0.18,0.2
MD10,Delta,1991-01-07,38.04381,-121.4188,0.14,0.68,0.82,4,11.01,18,0.18,0.2
MD10,Delta,1991-02-19,38.04381,-121.4188,0.02,0.49,0.51,26,74.05,17,0.26,0.2
MD10,Delta,1991-03-05,38.04381,-121.4188,0.36,1.1,1.46,24,3.35,15,0.23,0.3
MD10,Delta,1991-03-21,38.04381,-121.4188,0.35,1.3,1.65,26,3.47,14,NA,0.2
MD10,Delta,1991-04-04,38.04381,-121.4188,0.16,1.2,1.36,16,2.87,16,0.32,0.1
MD10,Delta,1991-04-19,38.04381,-121.4188,0.04,0.57,0.61,12,6.05,16,NA,0.2
MD10,Delta,1991-05-03,38.04381,-121.4188,0.02,0.24,0.26,17,12.38,11,0.14,0.2
MD10,Delta,1991-05-17,38.04381,-121.4188,0.03,0.36,0.39,12,2.13,12,NA,0.2
MD10,Delta,1991-06-03,38.04381,-121.4188,0.03,0.22,0.25,9,2.86,13,0.16,0.1
MD10,Delta,1991-06-17,38.04381,-121.4188,0.06,0.31,0.37,11,1.87,12,NA,0.1
MD10,Delta,1991-07-02,38.04381,-121.4188,0.03,0.25,0.28,10,5.3,13,0.15,0.1
MD10,Delta,1991-07-16,38.04381,-121.4188,0.03,0.15,0.18,17,5.11,13,NA,0.1
MD10,Delta,1991-08-01,38.04381,-121.4188,0.13,0.14,0.27,14,3.98,14,0.16,0.1
MD10,Delta,1991-08-15,38.04381,-121.4188,0.03,0.12,0.15,14,5.46,13,NA,0.1
MD10,Delta,1991-09-03,38.04381,-121.4188,0.04,0.03,0.07,11,6.53,3.8,0.11,0.1
MD10,Delta,1991-09-12,38.04381,-121.4188,0.05,0.005,0.055,18,18.85,2.7,NA,0.1
MD10,Delta,1991-10-02,38.04381,-121.4188,0.04,0.08,0.12,7,5.39,6.3,0.16,0.1
MD10,Delta,1991-10-16,38.04381,-121.4188,0.03,0.17,0.2,7,4.28,11,NA,0.1
MD10,Delta,1991-11-14,38.04381,-121.4188,0.04,0.79,0.83,7,3.04,14,0.12,0.2
MD10,Delta,1991-12-11,38.04381,-121.4188,0.04,0.61,0.65,5,2.39,16,0.13,0.2
MD10,Delta,1992-01-13,38.04381,-121.4188,0.1,0.92,1.02,2,2.41,18,0.14,0.2
MD10,Delta,1992-02-26,38.04381,-121.4188,0.24,1.6,1.84,14,1.42,18,0.44,0.2
MD10,Delta,1992-03-11,38.04381,-121.4188,0.17,1.1,1.27,12,3.03,20,0.32,0.2
MD10,Delta,1992-03-25,38.04381,-121.4188,0.06,0.85,0.91,13,2.56,13,NA,0.2
MD10,Delta,1992-04-07,38.04381,-121.4188,0.02,0.47,0.49,9,5.19,16,0.13,0.2
MD10,Delta,1992-04-22,38.04381,-121.4188,0.03,0.37,0.4,10,5.16,13,NA,0.2
MD10,Delta,1992-05-07,38.04381,-121.4188,0.005,0.16,0.165,29,79.43,3.8,0.19,0.2
MD10,Delta,1992-05-22,38.04381,-121.4188,0.005,0.12,0.125,14,15.33,2.8,NA,0.1
MD10,Delta,1992-06-05,38.04381,-121.4188,0.01,0.1,0.11,11,11.38,2.8,0.14,0.2
MD10,Delta,1992-06-19,38.04381,-121.4188,0.01,0.07,0.08,9,6.08,2.5,NA,0.2
MD10,Delta,1992-07-03,38.04381,-121.4188,0.03,0.24,0.27,10,2.98,7.9,0.14,0.1
MD10,Delta,1992-07-21,38.04381,-121.4188,0.02,0.15,0.17,8,3.41,10,NA,0.1
MD10,Delta,1992-08-04,38.04381,-121.4188,0.01,0.11,0.12,11,5.84,13,0.16,0.1
MD10,Delta,1992-08-18,38.04381,-121.4188,0.03,0.09,0.12,1,6.76,14,NA,0.1
MD10,Delta,1992-09-02,38.04381,-121.4188,0.01,0.12,0.13,7,7.36,15,0.12,0.1
MD10,Delta,1992-09-17,38.04381,-121.4188,0.01,0.17,0.18,8,5.96,15,NA,0.1
MD10,Delta,1992-10-01,38.04381,-121.4188,0.02,0.22,0.24,7,5.74,15,0.09,0.1
MD10,Delta,1992-10-15,38.04381,-121.4188,0.005,0.2,0.205,6,5.23,14,NA,0.2
MD10,Delta,1992-11-02,38.04381,-121.4188,0.03,0.55,0.58,5,1.81,14,0.09,0.2
MD10,Delta,1992-12-01,38.04381,-121.4188,0.005,0.47,0.475,0.5,3.37,14,0.12,0.2
MD10,Delta,1993-01-15,38.04381,-121.4188,0.54,1.8,2.34,72,2.47,14,0.68,0.1
MD10,Delta,1993-02-11,38.04381,-121.4188,0.61,1.2,1.81,39,5.54,18,0.57,0.1
MD10,Delta,1993-03-12,38.04381,-121.4188,0.1,1.3,1.4,3,6.05,18,0.24,0.2
MD10,Delta,1993-04-09,38.04381,-121.4188,0.005,0.45,0.455,23,9.74,16,0.17,0.1
MD10,Delta,1993-05-10,38.04381,-121.4188,0.01,0.005,0.015,25,69.39,11,0.15,0.1
MD10,Delta,1993-06-10,38.04381,-121.4188,0.04,0.14,0.18,10,3.71,7.6,0.11,0.1
MD10,Delta,1993-07-08,38.04381,-121.4188,0.02,0.02,0.04,22,25.35,9,0.12,0.1
MD10,Delta,1993-07-23,38.04381,-121.4188,0.005,0.005,0.01,21,NA,5.2,NA,0.1
MD10,Delta,1993-08-05,38.04381,-121.4188,0.01,0.005,0.015,19,13.18,7.8,0.07,0.1
MD10,Delta,1993-09-07,38.04381,-121.4188,0.02,0.04,0.06,12,8.55,14,0.06,0.1
MD10,Delta,1993-10-05,38.04381,-121.4188,0.02,0.22,0.24,7,6.59,16,0.08,0.1
MD10,Delta,1993-11-03,38.04381,-121.4188,0.01,0.29,0.3,8,4.58,15,0.05,0.1
MD10,Delta,1993-12-03,38.04381,-121.4188,0.03,0.49,0.52,5,2.3,14,0.07,0.1
MD10,Delta,1994-01-03,38.04381,-121.4188,0.07,0.62,0.69,2,2.21,17,0.06,0.2
MD10,Delta,1994-02-01,38.04381,-121.4188,0.26,0.9,1.16,10,4.5,16,0.12,0.2
MD10,Delta,1994-03-03,38.04381,-121.4188,0.26,1.3,1.56,12,1.9,17,0.25,0.2
MD10,Delta,1994-04-04,38.04381,-121.4188,0.02,0.71,0.73,6,4.48,14,0.09,0.2
MD10,Delta,1994-05-02,38.04381,-121.4188,0.01,0.8,0.81,6,4.74,9,0.12,0.3
MD10,Delta,1994-06-14,38.04381,-121.4188,0.05,0.26,0.31,7,1.22,5.7,0.13,0.2
MD10,Delta,1994-06-27,38.04381,-121.4188,0.02,0.22,0.24,8,NA,NA,0.12,0.2
MD10,Delta,1994-07-14,38.04381,-121.4188,0.02,0.12,0.14,9,2.61,11,0.11,0.1
MD10,Delta,1994-07-26,38.04381,-121.4188,0.02,0.11,0.13,11,2.52,12,NA,0.1
MD10,Delta,1994-08-12,38.04381,-121.4188,0.02,0.04,0.06,9,NA,13,0.1,0.1
MD10,Delta,1994-09-09,38.04381,-121.4188,0.01,0.02,0.03,12,8.71,15,NA,0.1
MD10,Delta,1994-09-23,38.04381,-121.4188,0.02,0.06,0.08,10,8.01,17,NA,0.1
MD10,Delta,1994-10-24,38.04381,-121.4188,0.02,0.23,0.25,12,2.87,15,0.06,0.1
MD10,Delta,1994-11-23,38.04381,-121.4188,0.02,0.53,0.55,3,1.45,14,0.07,0.1
MD10,Delta,1994-12-08,38.04381,-121.4188,0.06,0.74,0.8,5,1.45,17,0.07,0.2
MD10,Delta,1995-01-23,38.04381,-121.4188,0.26,1.2,1.46,14,0.37,19,0.27,0.2
MD10,Delta,1995-02-06,38.04381,-121.4188,0.23,1.6,1.83,7,0.96,21,0.34,0.2
MD10,Delta,1995-03-24,38.04381,-121.4188,0.34,0.57,0.91,20,2.72,14,0.54,0.1
MD10,Delta,1995-04-21,38.04381,-121.4188,0.05,0.47,0.52,9,NA,10,0.14,0.2
MD10,Delta,1995-05-09,38.04381,-121.4188,0.02,0.26,0.28,10,6.05,11,0.16,0.1
MD10,Delta,1995-06-20,38.04381,-121.4188,0.04,0.3,0.34,8,2.44,10,0.13,0.1
MD10,Delta,1995-07-05,38.04381,-121.4188,0.005,0.01,0.015,19,25.94,6.8,0.12,0.1
MD10,Delta,1995-08-17,38.04381,-121.4188,0.005,0.09,0.095,6,5.94,13,0.11,0.1
MD10,Delta,1995-09-15,38.04381,-121.4188,0.01,0.09,0.1,8,3.06,14,0.08,0.1
MD10,Delta,1995-10-16,38.04381,-121.4188,0.01,0.16,0.17,7,4.99,13,0.06,0.1
MD10,Delta,1995-11-14,38.04381,-121.4188,0.01,0.29,0.3,4,1.25,14,0.09,0.1
MD10,Delta,1995-12-14,38.04381,-121.4188,0.17,1,1.17,8,1.28,15,0.13,0.3
MD10,Delta,1996-01-25,38.04381,-121.4188,0.55,1.4,1.95,27,1.93,16,0.55,0.2
MD10,Delta,1996-02-08,38.04381,-121.4188,0.28,1.4,1.68,20,1.13,17,0.47,0.2
MD10,Delta,1996-03-12,38.04381,-121.4188,0.08,0.85,0.93,10,2.32,14,0.19,0.2
MD10,Delta,1996-04-09,38.04381,-121.4188,0.02,0.44,0.46,10,2.47,9.8,0.11,0.2
MD10,Delta,1996-05-09,38.04381,-121.4188,0.01,0.36,0.37,6,2.47,10,0.12,0.1
MD10,Delta,1996-06-06,38.04381,-121.4188,0.01,0.23,0.24,9,2.33,12,0.12,0.1
MD10,Delta,1996-07-22,38.04381,-121.4188,0.02,0.05,0.07,11,4.87,13,0.08,0.1
MD10,Delta,1996-08-20,38.04381,-121.4188,0.01,0.03,0.04,8,6.9,15,0.08,0.1
MD10,Delta,1996-09-18,38.04381,-121.4188,0.01,0.09,0.1,8,4.09,15,0.06,0.1
MD10,Delta,1996-10-17,38.04381,-121.4188,0.02,0.17,0.19,6,2.21,14,0.05,0.1
MD10,Delta,1996-11-18,38.04381,-121.4188,0.06,0.47,0.53,4,1.93,14,0.06,0.2
MD10,Delta,1996-12-16,38.04381,-121.4188,0.37,1.24,1.61,8,0.6,15,0.33,0.2
MD10,Delta,1997-01-28,38.04381,-121.4188,0.3,1.4,1.7,27,0.74,14,0.33,0.1
MD10,Delta,1997-02-13,38.04381,-121.4188,0.07,0.71,0.78,15,1.22,14,0.12,0.1
MD10,Delta,1997-03-14,38.04381,-121.4188,0.04,0.51,0.55,12,1.99,10,0.1,0.1
MD10,Delta,1997-04-14,38.04381,-121.4188,0.02,0.35,0.37,6,2.9,7,0.08,0.2
MD10,Delta,1997-05-13,38.04381,-121.4188,0.03,0.73,0.76,8,2.67,8,0.11,0.2
MD10,Delta,1997-06-11,38.04381,-121.4188,0.02,0.31,0.33,6,2.81,11,0.11,0.1
MD10,Delta,1997-07-10,38.04381,-121.4188,0.02,0.17,0.19,10,2.84,13,0.1,0.1
MD10,Delta,1997-08-11,38.04381,-121.4188,0.01,0.07,0.08,7,2.84,16,0.09,0.1
MD10,Delta,1997-09-08,38.04381,-121.4188,0.02,0.08,0.1,7,2.99,16,0.08,0.1
MD10,Delta,1997-10-08,38.04381,-121.4188,0.02,0.16,0.18,7,3.15,16,0.06,0.1
MD10,Delta,1997-11-06,38.04381,-121.4188,0.04,0.23,0.27,5,1.93,14,0.06,0.1
MD10,Delta,1997-12-08,38.04381,-121.4188,0.06,0.68,0.74,6,1.42,17,0.09,0.2
MD10,Delta,1998-01-06,38.04381,-121.4188,NA,0.95,NA,6.8,NA,20,0.13,0.2
MD10,Delta,1998-02-03,38.04381,-121.4188,0.34,1,1.34,48.8,NA,14.6,0.5,0.1
MD10,Delta,1998-03-05,38.04381,-121.4188,0.08,1.2,1.28,12,NA,14.9,NA,0.2
MD10,Delta,1998-04-20,38.04381,-121.4188,0.04,0.47,0.51,10.4,3.98,11.7,0.07,0.1
MD10,Delta,1998-05-18,38.04381,-121.4188,0.06,0.46,0.52,8.4,2.61,12.4,0.13,0.1
MD10,Delta,1998-05-28,38.04381,-121.4188,NA,NA,NA,NA,2.92,NA,NA,NA
MD10,Delta,1998-06-16,38.04381,-121.4188,0.04,0.3,0.34,10.8,2.02,12,0.12,0.1
MD10,Delta,1998-07-16,38.04381,-121.4188,0.03,0.3,0.33,13.2,5.86,12.5,0.15,0.1
MD10,Delta,1998-08-11,38.04381,-121.4188,0.04,0.12,0.16,12,5.6,13.1,0.09,0.1
MD10,Delta,1998-09-10,38.04381,-121.4188,0.05,0.15,0.2,14,4.16,14.1,0.09,0.1
MD10,Delta,1998-10-14,38.04381,-121.4188,0.04,0.4,0.44,11,5.19,13.2,0.08,0.1
MD10,Delta,1998-11-12,38.04381,-121.4188,0.09,0.79,0.88,13,7.3,11.6,0.1,0.2
MD10,Delta,1998-12-11,38.04381,-121.4188,0.07,1,1.07,10,1.5,NA,0.09,0.2
MD10,Delta,1999-01-07,38.04381,-121.4188,NA,NA,NA,NA,2.9,NA,NA,0.2
MD10,Delta,1999-02-08,38.04381,-121.4188,0.53,1.2,1.73,65,5,NA,NA,0.2
MD10,Delta,1999-03-09,38.04381,-121.4188,0.02,0.74,0.76,15,6,15.3,0.12,0.2
MD10,Delta,1999-04-08,38.04381,-121.4188,0.01,0.23,0.24,11,10.9,10.6,0.08,0.2
MD10,Delta,1999-05-07,38.04381,-121.4188,0.01,0.13,0.14,16,16.4,6.24,0.08,0.1
MD10,Delta,1999-06-07,38.04381,-121.4188,0.03,0.12,0.15,16,7.81,6.9,0.08,0.1
MD10,Delta,1999-07-06,38.04381,-121.4188,0.03,0.3,0.33,13,4.15,12.9,0.09,0.1
MD10,Delta,1999-08-03,38.04381,-121.4188,0.02,0.12,0.14,9,3.66,16.2,0.07,0.1
MD10,Delta,1999-09-16,38.04381,-121.4188,0.03,0.15,0.18,7,3.92,18,0.07,0.1
MD10,Delta,1999-10-15,38.04381,-121.4188,0.02,0.23,0.25,8,4.58,14.4,0.06,0.1
MD10,Delta,1999-11-16,38.04381,-121.4188,0.04,0.34,0.38,3,2.21,14.6,0.07,0.1
MD10,Delta,1999-12-16,38.04381,-121.4188,0.04,0.6,0.64,4,1.23,18.4,0.07,0.2
MD10,Delta,2000-01-13,38.04381,-121.4188,0.04,0.39,0.43,7,1.39,16.1,0.05,0.2
MD10,Delta,2000-02-15,38.04381,-121.4188,0.33,0.86,1.19,30.5,2.85,15.9,0.5,0.1
MD10,Delta,2000-03-13,38.04381,-121.4188,0.1,0.19,0.29,10,2.14,16.1,0.16,0.2
MD10,Delta,2000-04-11,38.04381,-121.4188,0.01,0.16,0.17,13,16.08,11.1,0.07,0.1
MD10,Delta,2000-05-09,38.04381,-121.4188,0.04,0.33,0.37,11,3.19,9.1,0.09,0.2
MD10,Delta,2000-06-08,38.04381,-121.4188,0.03,0.27,0.3,8,2.09,12.5,0.09,0.1
MD10,Delta,2000-07-06,38.04381,-121.4188,0.02,0.15,0.17,10.5,7.69,11.5,0.08,0.1
MD10,Delta,2000-08-04,38.04381,-121.4188,0.03,0.13,0.16,8,5.38,14.8,0.08,0.1
MD10,Delta,2000-09-05,38.04381,-121.4188,0.02,0.21,0.23,10,6.83,15.4,0.06,0.1
MD10,Delta,2000-10-03,38.04381,-121.4188,0.02,0.16,0.18,8,5.6,14.9,0.06,0.1
MD10,Delta,2000-11-02,38.04381,-121.4188,0.03,0.59,0.62,4.5,2.88,13.9,0.06,0.2
MD10,Delta,2000-12-04,38.04381,-121.4188,0.06,0.43,0.49,2,1.31,15.3,0.06,0.2
MD10,Delta,2001-01-03,38.04381,-121.4188,0.07,0.42,0.49,6.5,1.6,17.6,0.04,0.2
MD10,Delta,2001-02-01,38.04381,-121.4188,0.02,0.9,0.92,8,27.3,14.4,0.12,0.3
MD10,Delta,2001-03-15,38.04381,-121.4188,0.11,1.1,1.21,9,2.13,14.3,0.23,0.2
MD10,Delta,2001-04-13,38.04381,-121.4188,0.01,0.13,0.14,22,62.8,4.92,0.1,0.2
MD10,Delta,2001-05-15,38.04381,-121.4188,0.03,0.31,0.34,12.5,7.24,4.13,0.09,0.2
MD10,Delta,2001-06-12,38.04381,-121.4188,0.03,0.41,0.44,10,3.97,7.8,0.08,0.2
MD10,Delta,2001-07-12,38.04381,-121.4188,0.01,0.24,0.25,6.5,5.51,13.2,0.09,0.1
MD10,Delta,2001-08-10,38.04381,-121.4188,0.01,0.14,0.15,12,5.06,14.9,0.08,0.1
MD10,Delta,2001-09-10,38.04381,-121.4188,0.02,0.12,0.14,6,7.92,14.9,0.05,0.1
MD10,Delta,2001-10-09,38.04381,-121.4188,0.03,0.18,0.21,7,4.03,16.7,0.05,0.1
MD10,Delta,2001-11-08,38.04381,-121.4188,0.04,0.61,0.65,3,4.17,14.1,0.06,0.2
MD10,Delta,2001-12-06,38.04381,-121.4188,0.12,1.1,1.22,4,1.53,16.6,0.11,0.3
MD10,Delta,2002-01-07,38.04381,-121.4188,0.22,1.54,1.76,6.5,0.59,17.5,0.33,0.2
MD10,Delta,2002-02-05,38.04381,-121.4188,0.08,0.79,0.87,12,1.56,19,0.1,0.2
MD10,Delta,2002-03-05,38.04381,-121.4188,0.03,0.43,0.46,4,5.13,13.3,0.06,0.2
MD10,Delta,2002-04-04,38.04381,-121.4188,0.005,0.03,0.035,16,49.6,6,0.07,0.1
MD10,Delta,2002-05-02,38.04381,-121.4188,0.02,0.4,0.42,9,8.12,6.8,0.08,0.2
MD10,Delta,2002-06-03,38.04381,-121.4188,0.04,0.25,0.29,5,1.87,8,0.1,0.1
MD10,Delta,2002-07-16,38.04381,-121.4188,0.02,0.19,0.21,3,2.64,14.7,0.09,0.1
MD10,Delta,2002-08-14,38.04381,-121.4188,0.005,0.1,0.105,4,3.64,13.4,0.07,0.1
MD10,Delta,2002-09-12,38.04381,-121.4188,0.03,0.12,0.15,6,3.66,15.1,0.07,0.1
MD10,Delta,2002-10-10,38.04381,-121.4188,0.01,0.27,0.28,14,4.16,13.4,0.05,0.1
MD10,Delta,2002-11-12,38.04381,-121.4188,0.12,0.92,1.04,4,2.68,11.5,0.07,0.2
MD10,Delta,2002-12-10,38.04381,-121.4188,0.04,0.52,0.56,6,1.45,14.3,0.06,0.2
MD10,Delta,2003-01-09,38.04381,-121.4188,0.09,1.4,1.49,8,0.93,18,0.15,0.2
MD10,Delta,2003-02-06,38.04381,-121.4188,0.03,0.71,0.74,4,1.42,18.1,0.07,0.2
MD10,Delta,2003-03-11,38.04381,-121.4188,0.005,0.11,0.115,4,7.04,11,0.04,0.1
MD10,Delta,2003-04-09,38.04381,-121.4188,0.005,0.1,0.105,4,46.1,6.7,0.05,0.1
MD10,Delta,2003-05-08,38.04381,-121.4188,0.005,0.04,0.045,8,18.9,5.7,0.06,0.2
MD10,Delta,2003-06-06,38.04381,-121.4188,0.02,0.16,0.18,5,2.9,12.4,0.09,0.1
MD10,Delta,2003-07-18,38.04381,-121.4188,0.01,0.09,0.1,7,4.32,12.4,0.06,0.1
MD10,Delta,2003-08-05,38.04381,-121.4188,0.02,0.1,0.12,8,3.22,15.1,0.08,0.1
MD10,Delta,2003-09-02,38.04381,-121.4188,0.03,0.07,0.1,4,5.53,13.5,0.06,0.1
MD10,Delta,2003-10-16,38.04381,-121.4188,0.02,0.12,0.14,2,4.48,13.1,0.05,0.1
MD10,Delta,2003-11-17,38.04381,-121.4188,0.04,0.38,0.42,4,2.45,12.1,0.06,0.1
MD10,Delta,2003-12-16,38.04381,-121.4188,0.05,0.73,0.78,3,1.6,14.7,0.06,0.2
MD10,Delta,2004-01-15,38.04381,-121.4188,0.11,1.19,1.3,4,0.92,18.2,0.15,0.2
MD10,Delta,2004-02-26,38.04381,-121.4188,0.22,1.43,1.65,11,4.04,14,0.25,0.2
MD10,Delta,2004-03-15,38.04381,-121.4188,0.03,0.66,0.69,8,3.79,14.9,0.11,0.1
MD10,Delta,2004-04-12,38.04381,-121.4188,0.005,0.1,0.105,6,14.7,9,0.06,0.1
MD10,Delta,2004-05-11,38.04381,-121.4188,0.03,0.5,0.53,5,2.98,6.4,0.08,0.2
MD10,Delta,2004-06-07,38.04381,-121.4188,0.005,0.3,0.305,5,9.1,9.4,0.07,0.1
MD10,Delta,2004-07-06,38.04381,-121.4188,0.005,0.12,0.125,12,10.8,10.2,0.07,0.1
MD10,Delta,2004-08-20,38.04381,-121.4188,0.005,0.1,0.105,4,5.66,15.2,0.06,0.1
MD10,Delta,2004-09-21,38.04381,-121.4188,0.01,0.05,0.06,6,3.95,14.6,0.06,0.1
MD10,Delta,2004-10-19,38.04381,-121.4188,0.01,0.26,0.27,9,9.29,10.6,0.05,0.1
MD10,Delta,2004-11-18,38.04381,-121.4188,0.03,0.59,0.62,4,2.42,13.4,0.03,0.2
MD10,Delta,2004-12-17,38.04381,-121.4188,0.05,1,1.05,5,0.4,14.2,0.1,0.3
MD10,Delta,2005-01-18,38.04381,-121.4188,0.16,1.3,1.46,14,0.69,17.8,0.38,0.2
MD10,Delta,2005-02-15,38.04381,-121.4188,0.06,1.2,1.26,4,1.38,18.3,0.18,0.2
MD10,Delta,2005-03-18,38.04381,-121.4188,0.02,0.74,0.76,2,3.96,10.2,0.13,0.2
MD10,Delta,2005-04-15,38.04381,-121.4188,0.005,0.18,0.185,9,21.4,8.8,0.1,0.2
MD10,Delta,2005-05-17,38.04381,-121.4188,0.005,0.01,0.015,7,16.3,6.4,0.07,0.1
MD10,Delta,2005-06-14,38.04381,-121.4188,0.01,0.2,0.21,5,4.07,9.4,0.08,0.1
MD10,Delta,2005-07-12,38.04381,-121.4188,0.005,0.04,0.045,8,20.8,10.6,0.08,0.1
MD10,Delta,2005-08-09,38.04381,-121.4188,0.005,0.07,0.075,8,12.5,12.7,0.06,0.1
MD10,Delta,2005-09-22,38.04381,-121.4188,0.005,0.04,0.045,6,9.08,11.9,0.06,0.1
MD10,Delta,2005-10-21,38.04381,-121.4188,0.02,0.22,0.24,8,6.06,12.5,0.04,0.1
MD10,Delta,2005-11-18,38.04381,-121.4188,0.04,0.7,0.74,6,2.36,14.7,0.04,0.1
MD10,Delta,2005-12-20,38.04381,-121.4188,0.36,1.3,1.66,5,2.34,14.6,0.09,0.3
MD10,Delta,2006-01-20,38.04381,-121.4188,0.13,1.4,1.53,9,2.24,16.9,0.22,0.2
MD10,Delta,2006-02-17,38.04381,-121.4188,0.005,0.42,0.425,14,29.4,11.8,0.07,0.2
MD10,Delta,2006-03-21,38.04381,-121.4188,0.02,0.51,0.53,10,15.8,11.2,0.13,0.2
MD10,Delta,2006-04-19,38.04381,-121.4188,0.01,0.37,0.38,10,16.1,13,0.15,0.1
MD10,Delta,2006-05-18,38.04381,-121.4188,0.02,0.17,0.19,6,4.28,9.9,0.14,0.1
MD10,Delta,2006-06-29,38.04381,-121.4188,0.04,0.18,0.22,19,4.81,8.6,0.13,0.1
MD10,Delta,2006-07-14,38.04381,-121.4188,0.005,0.02,0.025,13,12.5,9.4,0.08,0.1
MD10,Delta,2006-08-22,38.04381,-121.4188,0.03,0.14,0.17,24,8.76,12.4,0.06,0.1
MD10,Delta,2006-09-12,38.04381,-121.4188,0.01,0.02,0.03,9,9.08,12.8,0.06,0.1
MD10,Delta,2006-10-11,38.04381,-121.4188,0.04,0.21,0.25,8,4.5,12.4,0.04,0.1
MD10,Delta,2006-11-09,38.04381,-121.4188,0.03,0.54,0.57,7,2.2,12.2,0.04,0.1
MD10,Delta,2006-12-08,38.04381,-121.4188,0.04,0.78,0.82,5,2.39,15,0.06,0.2
MD10,Delta,2007-01-11,38.04381,-121.4188,0.01,0.81,0.82,11,30.8,15.2,0.06,0.2
MD10,Delta,2007-02-09,38.04381,-121.4188,0.005,0.39,0.395,25,80.3,5.6,0.09,0.3
